Name, Fecha,Latchs,UserIo,SystemIo,Others,Application,Commit,Network,Cpu
DBA3, 2020-05-08 05:00:00, 85.83, 29, 330.17, 2.5, 45.17, 518.5, 0.33, 708.17
DBA3, 2020-05-08 06:00:00, 73.4, 60, 351.2, 3.6, 78.6, 580, 0, 743.6
DBA3, 2020-05-08 07:00:00, 79.67, 30.33, 328.33, 2.33, 44.83, 488.33, 0.33, 709.33
DBA3, 2020-05-08 08:00:00, 90.17, 49.83, 371.5, 2.67, 114.83, 526, 0.17, 741.33
DBA3, 2020-05-08 09:00:00, 76.17, 33.83, 342.83, 3, 43.67, 479.33, 0.17, 768.67
DBA3, 2020-05-08 10:00:00, 92.67, 37.5, 346.33, 3.33, 46.5, 467.33, 0.17, 798.17
DBA3, 2020-05-08 11:00:00, 90.2, 41, 361.6, 2.6, 54.6, 503, 0.2, 799.4
DBA3, 2020-05-08 12:00:00, 76, 36.17, 355.33, 2.67, 55.83, 527, 0.17, 775.83
DBA3, 2020-05-08 13:00:00, 83.67, 44.17, 368.33, 3, 52.5, 550.83, 0.33, 807.33
DBA3, 2020-05-08 14:00:00, 91.17, 52, 370.67, 3.67, 50.67, 536.17, 0.17, 847.17
DBA3, 2020-05-08 15:00:00, 87.33, 46, 392.33, 4, 51.17, 491.5, 0.33, 908.83
DBA3, 2020-05-08 16:00:00, 89.4, 44.4, 404.2, 3.6, 62.8, 640.4, 0.2, 859.2
DBA3, 2020-05-08 17:00:00, 92, 47.17, 403.5, 4.17, 62.83, 593, 0.17, 871
DBA3, 2020-05-08 18:00:00, 92.67, 42.5, 372.67, 4.17, 56.33, 531.67, 0.17, 803.83
DBA3, 2020-05-08 19:00:00, 95, 70.33, 407.5, 4.67, 90.17, 600.17, 0.17, 842.67
DBA3, 2020-05-08 20:00:00, 83.6, 36.6, 378.6, 2.4, 52.4, 612.4, 0.2, 789.4
DBA3, 2020-05-08 21:00:00, 78.17, 35.5, 359.33, 2.67, 51.83, 466.5, 0.17, 799.33
DBA3, 2020-05-08 22:00:00, 78.5, 44, 372, 3.17, 66.83, 518.5, 0.33, 795.83
DBA3, 2020-05-08 23:00:00, 89.33, 43.33, 383.5, 3.33, 61.5, 592.5, 0.17, 800.17
DBA3, 2020-05-09 00:00:00, 90.67, 42.83, 368.5, 3.67, 49.33, 603.83, 0.33, 820.67
DBA3, 2020-05-09 01:00:00, 94.83, 37.83, 331.17, 3.17, 42, 533.5, 0.17, 793.5
DBA3, 2020-05-09 02:00:00, 92.6, 35, 331, 3.4, 46.8, 491.8, 0.2, 813
DBA3, 2020-05-09 03:00:00, 95.45, 50.5, 377.01, 3.78, 52.32, 586.18, 0.19, 864.03
DBA3, 2020-05-09 04:00:00, 95.83, 46.5, 350.83, 4.33, 52.17, 536, 0.17, 836.67
DBA3, 2020-05-09 05:00:00, 89.83, 40, 343.83, 3.17, 40.67, 530.67, 0.17, 808.17
DBA3, 2020-05-09 06:00:00, 92.17, 68.67, 371.67, 4.33, 62.67, 586.5, 0.17, 852.67
DBA3, 2020-05-09 07:00:00, 94.6, 49.6, 370.2, 4.6, 45.8, 596.4, 0.2, 855
DBA3, 2020-05-09 08:00:00, 122.17, 60.5, 383.17, 5.67, 85.5, 526.5, 0.17, 865.33
DBA3, 2020-05-09 09:00:00, 121.67, 42.83, 344.5, 5.83, 50.5, 484.17, 0.17, 863.33
DBA3, 2020-05-09 10:00:00, 105, 44.83, 376.17, 4.83, 52, 568, 0.17, 861
DBA3, 2020-05-09 11:00:00, 114.4, 51, 402.2, 4.6, 59.2, 651.2, 0.2, 894
DBA3, 2020-05-09 12:00:00, 110.17, 47.17, 370.33, 5.5, 51.33, 537.17, 0.33, 874.67
DBA3, 2020-05-09 13:00:00, 136, 54.6, 410.2, 6.2, 56, 614.4, 0.2, 958.2
DBA3, 2020-05-09 14:00:00, 100.83, 46.83, 383.17, 4.33, 48.17, 577, 0.17, 864.17
DBA3, 2020-05-09 15:00:00, 107.33, 54.67, 416, 4.83, 60.5, 682.5, 0.17, 898.5
DBA3, 2020-05-09 16:00:00, 106.83, 48.33, 380, 3.5, 64.33, 568.67, 0.17, 867.33
DBA3, 2020-05-09 17:00:00, 82, 48, 384.8, 2.2, 52.8, 623.4, 0.2, 831.8
DBA3, 2020-05-09 18:00:00, 68.67, 45.5, 371.5, 2.67, 45.17, 572.5, 0.17, 827
DBA3, 2020-05-09 19:00:00, 76.5, 55.5, 389.5, 2, 50.33, 595.17, 0.17, 850.33
DBA3, 2020-05-09 20:00:00, 72, 49.67, 403.17, 2.33, 47.33, 676.83, 0.17, 869.33
DBA3, 2020-05-09 21:00:00, 77.17, 49.33, 389.17, 2.33, 50.67, 621.5, 0.17, 859.33
DBA3, 2020-05-09 22:00:00, 78.6, 54.4, 400, 2.6, 57.8, 623.4, 0.2, 872.4
DBA3, 2020-05-09 23:00:00, 79.5, 49.33, 402.5, 2, 48.17, 662.5, 0.17, 869
DBA3, 2020-05-10 00:00:00, 88, 52.67, 386.17, 2.67, 42.83, 614.67, 0.33, 902.5
DBA3, 2020-05-10 01:00:00, 88, 48, 345.17, 2.67, 33.67, 568.17, 0.17, 871.83
DBA3, 2020-05-10 02:00:00, 96.67, 49.5, 341.67, 3.33, 45.83, 540, 0.17, 889.5
DBA3, 2020-05-10 03:00:00, 93.99, 65.9, 397.62, 3.73, 54.25, 610.63, 0.19, 967.51
DBA3, 2020-05-10 04:00:00, 86.17, 53.67, 355.17, 2.83, 51.5, 534.83, 0.17, 899.83
DBA3, 2020-05-10 05:00:00, 77.17, 55.17, 387.5, 3, 44.33, 601.83, 0.17, 928
DBA3, 2020-05-10 06:00:00, 85.33, 84.5, 397.33, 4, 85, 659.83, 0.17, 939.83
DBA3, 2020-05-10 07:00:00, 86.17, 62.5, 387.17, 3.17, 48.83, 623.33, 0.17, 918.67
DBA3, 2020-05-10 08:00:00, 113, 74.2, 414, 3.8, 108, 610.4, 0.2, 914.6
DBA3, 2020-05-10 09:00:00, 84.83, 57.5, 381.83, 3.33, 51.17, 580.17, 0.17, 921.5
DBA3, 2020-05-10 10:00:00, 84.67, 65.5, 391, 2.67, 49.5, 591.5, 0.17, 939
DBA3, 2020-05-10 11:00:00, 86, 64.33, 390.5, 3.5, 52.67, 583.5, 0.33, 943
DBA3, 2020-05-10 12:00:00, 94, 55.6, 388.2, 4.2, 50.6, 588.8, 0, 931.4
DBA3, 2020-05-10 13:00:00, 84.17, 61.33, 379.33, 3, 57.33, 543.33, 0.33, 925.33
DBA3, 2020-05-10 14:00:00, 91.17, 60.17, 393.67, 3.83, 43.33, 614.5, 0.17, 942.5
DBA3, 2020-05-10 15:00:00, 91.67, 63.67, 409.17, 4.17, 50.17, 638, 0.17, 954.5
DBA3, 2020-05-10 16:00:00, 93.83, 64.67, 407.83, 3.5, 52.83, 609.83, 0.17, 982.5
DBA3, 2020-05-10 17:00:00, 93.4, 64.8, 407, 3.8, 44, 633.8, 0.2, 991.8
DBA3, 2020-05-10 18:00:00, 99.67, 63.33, 410.5, 4.5, 46.5, 626.5, 0.17, 992
DBA3, 2020-05-10 19:00:00, 94.33, 71, 408.83, 4.33, 52, 623, 0.17, 1012.33
DBA3, 2020-05-10 20:00:00, 102.33, 68.33, 430.17, 4.5, 47.83, 678.5, 0.17, 1020.17
DBA3, 2020-05-10 21:00:00, 126.17, 66.5, 420.67, 5.17, 60.67, 612.5, 0.33, 1028.83
DBA3, 2020-05-10 22:00:00, 110, 73.2, 427.8, 4.8, 54.6, 627.6, 0.2, 1041
DBA3, 2020-05-10 23:00:00, 111, 67, 428, 5, 47.67, 610.67, 0.17, 1047.67
DBA3, 2020-05-11 00:00:00, 86.5, 78.17, 406.83, 3, 64, 657.67, 0.17, 998.83
DBA3, 2020-05-11 01:00:00, 87.67, 69.83, 366.5, 2.83, 46.5, 577.83, 0.17, 1011.17
DBA3, 2020-05-11 02:00:00, 94.2, 70.2, 381.4, 3.4, 42, 619.4, 0.2, 1015.8
DBA3, 2020-05-11 03:00:00, 107.14, 44.09, 392.01, 5.32, 58.15, 517.21, 0.19, 858.41
DBA3, 2020-05-11 04:00:00, 93.67, 74.5, 396.83, 3.17, 57.67, 617.67, 0.17, 1026.17
DBA3, 2020-05-11 05:00:00, 95.6, 67.2, 393.6, 4.2, 51, 593.4, 0.2, 1033.8
DBA3, 2020-05-11 06:00:00, 107.4, 108.67, 410.83, 4.33, 86, 659, 0.17, 1072
DBA3, 2020-05-11 07:00:00, 94, 73.83, 392.5, 4, 47.67, 608.33, 0.17, 1017
DBA3, 2020-05-11 08:00:00, 125.5, 90.17, 429.5, 9, 93, 620.17, 0.33, 1044.33
DBA3, 2020-05-11 09:00:00, 114.8, 77.6, 419.8, 4.4, 58.6, 585.2, 0.2, 1153.4
DBA3, 2020-05-11 10:00:00, 104, 57, 410, 4.67, 57.17, 564.17, 0.17, 975.5
DBA3, 2020-05-11 11:00:00, 114.83, 25.17, 375.33, 5.67, 51.17, 454.17, 0.17, 784.5
DBA3, 2020-05-11 12:00:00, 99.17, 25.33, 386.5, 6.17, 65.17, 457.83, 0.17, 813.5
DBA3, 2020-05-11 13:00:00, 112.17, 29, 374.33, 5.33, 61.67, 441.5, 0.33, 783.33
DBA3, 2020-05-11 14:00:00, 128.2, 27.4, 393.4, 6.2, 54, 476, 0.2, 843
DBA3, 2020-05-11 15:00:00, 124, 26.83, 374.17, 5.83, 72, 362.67, 0.17, 841.83
DBA3, 2020-05-11 16:00:00, 106.17, 31.33, 396.83, 5.33, 78.17, 420.67, 0.17, 816.67
DBA3, 2020-05-11 17:00:00, 106.83, 35.17, 427.83, 5.5, 71.33, 542.33, 0.17, 847.5
DBA3, 2020-05-11 18:00:00, 120, 29.6, 409.2, 6.2, 63.4, 509.8, 0.2, 795.4
DBA3, 2020-05-11 19:00:00, 103, 49, 366.29, 5.86, 54.71, 490.14, 0.29, 686.71
DBA3, 2020-05-11 20:00:00, 105.6, 24, 442.6, 5.4, 50.6, 608.8, 0.2, 804.6
DBA3, 2020-05-11 21:00:00, 88.5, 20.83, 375.17, 4.67, 45.5, 453.83, 0.17, 692.33
DBA3, 2020-05-11 22:00:00, 105.67, 23.5, 380.5, 5.17, 57.33, 471, 0.17, 706.33
DBA3, 2020-05-11 23:00:00, 111, 21.4, 441.2, 7.4, 50.2, 562.2, 0.2, 792.2
DBA3, 2020-05-12 00:00:00, 95.67, 24.83, 381.67, 4.67, 46, 540.5, 0.17, 709.33
DBA3, 2020-05-12 01:00:00, 105.17, 17.17, 295, 5, 36.17, 357.5, 0.17, 623
DBA3, 2020-05-12 02:00:00, 106, 19, 350, 5.17, 39.17, 425.17, 0.17, 718.83
DBA3, 2020-05-12 03:00:00, 122.33, 33.94, 422.17, 6.11, 70, 679.3, 0.2, 744.45
DBA3, 2020-05-12 04:00:00, 103.67, 24, 351.67, 6.83, 65.33, 343.17, 0.17, 712.5
DBA3, 2020-05-12 05:00:00, 94.83, 16.5, 360.33, 4.5, 42.17, 406.5, 0.17, 697.17
DBA3, 2020-05-12 06:00:00, 113.2, 47.2, 417.2, 5, 112.6, 606, 0.4, 760
DBA3, 2020-05-12 07:00:00, 89.17, 20.67, 373.67, 4.33, 48.83, 450.83, 0.17, 713.83
DBA3, 2020-05-12 08:00:00, 134, 64.33, 441.33, 6.5, 164.33, 486.5, 0.17, 739.33
DBA3, 2020-05-12 09:00:00, 527.67, 30.5, 426.83, 5.67, 64.5, 1843.5, 0.17, 770.33
DBA3, 2020-05-12 10:00:00, 111.2, 37.2, 405.2, 6, 75.2, 398.2, 0.2, 861.8
DBA3, 2020-05-12 11:00:00, 127, 29.5, 462.5, 12.33, 58.5, 618.83, 0.33, 873.5
DBA3, 2020-05-12 12:00:00, 98.4, 29, 448.8, 5.6, 57.4, 548.6, 0.2, 839.8
DBA3, 2020-05-12 13:00:00, 104.17, 30.33, 433, 5.67, 64, 557.83, 0.17, 792.17
DBA3, 2020-05-12 14:00:00, 123.83, 31.5, 448.5, 6.17, 67.17, 497.67, 0.33, 855.83
DBA3, 2020-05-12 15:00:00, 185.33, 41.67, 482.67, 3.67, 110.17, 2977.33, 0.17, 751.33
DBA3, 2020-05-12 16:00:00, 83.2, 121.6, 453.2, 6.6, 68.6, 558.4, 0.2, 785
DBA3, 2020-05-12 17:00:00, 102.5, 37, 464.17, 5.17, 77.67, 614, 0.17, 795.67
DBA3, 2020-05-12 18:00:00, 89.83, 21.33, 444, 4.83, 48.17, 585, 0.17, 748.17
DBA3, 2020-05-12 19:00:00, 95.33, 49.5, 452.33, 5.67, 89.67, 568.67, 0.33, 738.67
DBA3, 2020-05-12 20:00:00, 112.2, 23.6, 451, 5.4, 55.8, 615.4, 0.2, 726.6
DBA3, 2020-05-12 21:00:00, 97.33, 21.33, 441.17, 5.33, 63.17, 553, 0.17, 711.33
DBA3, 2020-05-12 22:00:00, 132.67, 30.33, 451, 21.17, 66.67, 572.17, 0.17, 720.67
DBA3, 2020-05-12 23:00:00, 69.43, 25.29, 387.14, 3.14, 62.57, 482.57, 0.14, 593
DBA3, 2020-05-13 00:00:00, 70.17, 32.33, 430.17, 3.17, 68.17, 558.17, 0.17, 678.33
DBA3, 2020-05-13 01:00:00, 74.8, 22.6, 379.6, 4, 53.8, 439, 0.2, 670.2
DBA3, 2020-05-13 02:00:00, 76.5, 23.17, 392.33, 4.17, 51.33, 515, 0.17, 670.5
DBA3, 2020-05-13 03:00:00, 85.19, 32.3, 450.24, 5.11, 90.01, 585.63, 0.19, 700.12
DBA3, 2020-05-13 04:00:00, 93.6, 22, 403.8, 3.6, 169.2, 985.4, 0.2, 631
DBA3, 2020-05-13 05:00:00, 108, 21.83, 425, 3.83, 365.17, 1209.83, 0.17, 668.33
DBA3, 2020-05-13 06:00:00, 87.33, 39.5, 423.33, 5.83, 85.17, 578.33, 0.17, 689.5
DBA3, 2020-05-13 07:00:00, 94.83, 19.5, 388, 4.5, 53, 450.5, 0.17, 663.5
DBA3, 2020-05-13 08:00:00, 134, 57.8, 480, 7, 141.2, 542.4, 0.2, 658.4
DBA3, 2020-05-13 09:00:00, 87.5, 22.33, 409.83, 5.83, 57.5, 480, 0.17, 701.67
DBA3, 2020-05-13 10:00:00, 109, 30.5, 462.67, 6.83, 65, 609.17, 0.17, 784
DBA3, 2020-05-13 11:00:00, 84.17, 30.5, 455.67, 4.67, 71, 620.5, 0.17, 731
DBA3, 2020-05-13 12:00:00, 111, 30.4, 469, 8, 72.4, 581, 0.2, 777.2
DBA3, 2020-05-13 13:00:00, 96.5, 36.33, 454.83, 5.33, 65, 517.83, 0.33, 735
DBA3, 2020-05-13 14:00:00, 63.67, 37.67, 458.83, 3.5, 76.67, 558.33, 0.17, 696.83
DBA3, 2020-05-13 15:00:00, 75.67, 29.83, 453.5, 5, 60, 500.33, 0.17, 719
DBA3, 2020-05-13 16:00:00, 71.2, 31.6, 480.8, 4.6, 84.2, 585.2, 0.2, 732.8
DBA3, 2020-05-13 17:00:00, 73.33, 35.83, 464.17, 4.83, 80.67, 519.17, 0.17, 726.5
DBA3, 2020-05-13 18:00:00, 70.17, 36.33, 475.5, 4.5, 80.33, 563.83, 0.17, 710.17
DBA3, 2020-05-13 19:00:00, 77.17, 55.67, 493.33, 5.5, 92.17, 638.17, 0.17, 736.17
DBA3, 2020-05-13 20:00:00, 64.33, 26.33, 455.5, 4.83, 62.67, 550.33, 0.17, 669.17
DBA3, 2020-05-13 21:00:00, 82.6, 30.8, 479, 6, 73.8, 556.6, 0.2, 707
DBA3, 2020-05-13 22:00:00, 78.33, 33.67, 473.83, 5.17, 76.67, 549.5, 0.17, 690.5
DBA3, 2020-05-13 23:00:00, 74.5, 38.67, 481, 5.5, 79.5, 519.5, 0.17, 695.5
DBA3, 2020-05-14 00:00:00, 89.17, 45.33, 490.67, 4.67, 99.5, 564.67, 0.33, 712.67
DBA3, 2020-05-14 01:00:00, 78.17, 20.83, 412.83, 5, 55, 417.83, 0.17, 642.5
DBA3, 2020-05-14 02:00:00, 71, 19.4, 423.8, 4.2, 57.4, 511.4, 0, 627.8
DBA3, 2020-05-14 03:00:00, 138.33, 65.7, 555.49, 9.42, 107.23, 657.88, 0.21, 763.13
DBA3, 2020-05-14 04:00:00, 72.67, 21.5, 407.83, 4.33, 62.83, 398.83, 0.17, 633.83
DBA3, 2020-05-14 05:00:00, 85.17, 27, 451.5, 4, 78.17, 474.83, 0.33, 713.67
DBA3, 2020-05-14 06:00:00, 355.6, 119.4, 618, 7.2, 306, 2441.2, 0.2, 768.8
DBA3, 2020-05-14 07:00:00, 84.33, 24.17, 449.5, 4.83, 72.83, 477.33, 0.17, 713.83
DBA3, 2020-05-14 08:00:00, 149.2, 86.2, 559.8, 15.6, 159.8, 454, 0.2, 744
DBA3, 2020-05-14 09:00:00, 90.33, 38.17, 478.33, 5.83, 70.67, 502.5, 0.33, 755.17
DBA3, 2020-05-14 10:00:00, 95, 53.17, 499.33, 6, 86.5, 546, 0.17, 784.5
DBA3, 2020-05-14 11:00:00, 88.33, 54, 538.83, 7.17, 100, 605.5, 0.33, 800.5
DBA3, 2020-05-14 12:00:00, 84, 48.8, 586.4, 8, 88.8, 625, 0.2, 852.8
DBA3, 2020-05-14 13:00:00, 68.5, 44.33, 513.33, 6.17, 90.67, 507.67, 0.17, 739
DBA3, 2020-05-14 14:00:00, 97, 71.2, 598.6, 9.2, 103, 615.6, 0.2, 869
DBA3, 2020-05-14 15:00:00, 75.6, 84.8, 653.2, 7.6, 139.6, 697, 0.2, 880.6
DBA3, 2020-05-14 16:00:00, 67.33, 59, 544, 5.83, 83, 568, 0.33, 740.17
DBA3, 2020-05-14 17:00:00, 84.17, 78, 584.33, 8.17, 114.33, 552.17, 0.17, 843
DBA3, 2020-05-14 18:00:00, 71.8, 77.8, 601.2, 7.6, 113, 641.6, 0.2, 804
DBA3, 2020-05-14 19:00:00, 71, 113.33, 665.17, 9.5, 152.33, 695.17, 0.17, 864.33
DBA3, 2020-05-14 20:00:00, 48.57, 59.86, 512.43, 5.57, 82, 577.29, 0.14, 618
DBA3, 2020-05-14 21:00:00, 62.6, 76.2, 681.6, 9, 107.4, 713.2, 0.4, 807.4
DBA3, 2020-05-14 22:00:00, 58.83, 70.83, 592.67, 7.83, 96.17, 536.5, 0.17, 726.5
DBA3, 2020-05-14 23:00:00, 73.17, 87.33, 660.17, 10.17, 119.17, 672.5, 0.17, 778
DBA3, 2020-05-15 00:00:00, 89, 150.83, 737.33, 13, 162.17, 665.17, 0.17, 974.33
DBA3, 2020-05-15 01:00:00, 55, 54.71, 483.43, 6.14, 76.14, 456.71, 0.14, 627.43
DBA3, 2020-05-15 02:00:00, 1456.8, 80.8, 597, 62, 108.6, 1397.8, 0.2, 736.8
